city_id,city,hotel_name,hotel_url,hotel_latitude,hotel_longitude,hotel_rating,hotel_reviews,hotel_description,city_lat,city_lon,hci,temp,temp_feels_like,wind_speed,rain,cloud
3,Bayeux,Le Clos des Marmuzots,https://www.booking.com/hotel/fr/le-clos-des-marmuzots.fr.html?aid=304142&label=mkt123sc-b8b56d3b-1923-40fb-8b43-4516007b9ca2&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=4df8cb40ea8702e95585a1e58223ac7a&srepoch=1766847088&from=searchresults,49.2809908,-0.6982983,9.6,7.0,"L’hébergement Le Clos des Marmuzots se trouve à Bayeux, à respectivement 900 mètres, 900 mètres et 8,1 km de ces lieux d’intérêt : Cathédrale Notre-Dame de Bayeux, Musée de la Tapisserie de Bayeux et Batterie allemande de Longues-sur-Mer. Il possède une connexion Wi-Fi gratuite. Cet hébergement est installé à 800 mètres de : Musée d'art et d'histoire Baron Gérard. Il comprend un jardin et un parking privé gratuit.

Disposant d’une terrasse et offrant une vue sur le jardin, cette maison de vacances possède 2 chambres, un salon, une télévision à écran plat, une cuisine équipée avec un réfrigérateur et un lave-vaisselle, ainsi que 2 salles de bains avec une douche. Cet hébergement met à votre disposition des serviettes et du linge de lit.

Vous séjournerez à respectivement 10 km et 11 km de ces lieux d’intérêt : Musée du Débarquement et Cinéma Arromanches 360. L’établissement se situe à 23 km de l’aéroport le plus proche (Aéroport de Caen-Carpiquet) et propose un service de navette aéroport payant.",49.2455634,-0.791677,62.4,1.98275,-1.6735,4.15775,0.0,44.175
3,Bayeux,Hotel Le Lion D'Or et Restaurant La Table Du Lion,https://www.booking.com/hotel/fr/le-lion-d-or-bayeux.fr.html?aid=304142&label=mkt123sc-b8b56d3b-1923-40fb-8b43-4516007b9ca2&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=4df8cb40ea8702e95585a1e58223ac7a&srepoch=1766847088&from=searchresults,49.27627832312484,-0.6983694434165955,8.7,939.0,"Occupant un ancien bureau de poste du XVIIIe siècle, l'Hotel Le Lion D'Or et Restaurant La Table Du Lion est désormais un établissement charmant situé dans l'un des plus anciens quartiers de Bayeux. Doté d'une réception ouverte 24h/24, il est installé à seulement 400 mètres du musée de la Tapisserie de Bayeux.

Claires et spacieuses, toutes les chambres insonorisées possèdent une connexion Wi-Fi gratuite et une salle de bains privative avec un sèche-cheveux.

Chaque matin, vous pourrez déguster un petit-déjeuner buffet. Le restaurant de l'établissement sert une cuisine française créative. Après le dîner, vous pourrez vous détendre dans le bar-salon avec un verre de calvados en écoutant de la musique près de la cheminée.

Le personnel du Lion D’or assure un service de concierge et organise des excursions locales. Sur demande, des soins de massages pourront être dispensés à proximité de l'établissement.",49.2455634,-0.791677,62.4,1.98275,-1.6735,4.15775,0.0,44.175
3,Bayeux,Authentique studio au cœur de Bayeux,https://www.booking.com/hotel/fr/authentique-studio-au-coeur-de-bayeux.fr.html?aid=304142&label=mkt123sc-b8b56d3b-1923-40fb-8b43-4516007b9ca2&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=4df8cb40ea8702e95585a1e58223ac7a&srepoch=1766847088&from=searchresults,49.277501457934,-0.70321646316,9.5,39.0,"L’hébergement Authentique studio au cœur de Bayeux se situe à Bayeux, à respectivement 200 mètres et 600 mètres de ces lieux d’intérêt : Musée d'art et d'histoire Baron Gérard et Musée de la Tapisserie de Bayeux. Il propose des équipements tels qu’une connexion Wi-Fi gratuite et une télévision à écran plat. Cet appartement est à respectivement 300 mètres et 8,3 km de : Cathédrale Notre-Dame de Bayeux et Batterie allemande de Longues-sur-Mer.

Cet appartement comprend 1 chambre, ainsi qu’une cuisine avec un réfrigérateur, un micro-ondes et une machine à café. Cet hébergement met à votre disposition des serviettes et du linge de lit.

Vous séjournerez à respectivement 10 km et 11 km de ces lieux d’intérêt : Musée du Débarquement et Cinéma Arromanches 360. L'aéroport le plus proche (Aéroport de Caen-Carpiquet) est à 27 km.",49.2455634,-0.791677,62.4,1.98275,-1.6735,4.15775,0.0,44.175
3,Bayeux,B&B Nathalie,https://www.booking.com/hotel/fr/imagine-bayeux.fr.html?aid=304142&label=mkt123sc-b8b56d3b-1923-40fb-8b43-4516007b9ca2&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=4df8cb40ea8702e95585a1e58223ac7a&srepoch=1766847088&from=searchresults,49.276465,-0.706367,9.6,337.0,"Situé à Bayeux et offrant une vue sur la ville, l’établissement B&B Nathalie propose un salon commun et une terrasse. Une connexion Wi-Fi gratuite est disponible.

Vous bénéficierez d’une salle de bains privative entièrement équipée avec une douche et un sèche-cheveux.

L’établissement B&B Nathalie sert un petit-déjeuner buffet ou continental.

Vous séjournerez à proximité de ces lieux d’intérêt : Cathédrale Notre-Dame de Bayeux, Musée d'art et d'histoire Baron Gérard et Musée de la Tapisserie de Bayeux. L'aéroport le plus proche (Aéroport de Caen-Carpiquet) est à 27 km.",49.2455634,-0.791677,62.4,1.98275,-1.6735,4.15775,0.0,44.175
3,Bayeux,Ibis Budget Bayeux,https://www.booking.com/hotel/fr/etap-bayeux.fr.html?aid=304142&label=mkt123sc-b8b56d3b-1923-40fb-8b43-4516007b9ca2&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=4df8cb40ea8702e95585a1e58223ac7a&srepoch=1766847088&from=searchresults,49.25375889425724,-0.6468093395233154,8.0,2304.0,"Between Caen and Cherbourg, near the exit 36 on the N13 motorway, Hotel Ibis Budget Bayeux is just 13 km to the D-Day landing beaches. It offers 24-hour reception and air-conditioned rooms with free Wi-Fi Internet access.

Guest rooms are soundproofed and equipped with satellite TV. All rooms are serviced by a lift and have their own bathroom with shower. You can enjoy a buffet breakfast.
Snacks and drinks are available from the vending machines. 

Free private parking is provided on site making this hotel an ideal base for those exploring Normandy by car. The American cemetery is 30 km from the property and the Bayeux Tapestry Museum is an 8-minute drive away.",49.2455634,-0.791677,62.4,1.98275,-1.6735,4.15775,0.0,44.175
4,Le Havre,Hilton Garden Inn Le Havre Centre,https://www.booking.com/hotel/fr/hilton-garden-inn-le-havre-centre.fr.html?aid=304142&label=mkt123sc-621df7a6-f939-4190-985a-6aa6acfe361c&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=3c7db0d9d173e1cd89061ec8d368bf16&srepoch=1766847147&from_sustainable_property_sr=1&from=searchresults,49.49008699,0.097746957,8.5,2589.0,"Emplacement privilégié: L'établissement Hilton Garden Inn Le Havre Centre, situé au Havre, offre un cadre en front de mer avec de superbes vues sur la mer. La plage du Havre se trouve à 7 minutes à pied, tandis que l'Église Saint-Joseph est à 500 mètres.

Hébergements confortables: Les chambres sont équipées de la climatisation, de balcons et d'équipements modernes tels que le Wi-Fi gratuit, des télévisions à écran plat et des bureaux. Pour plus de confort, vous trouverez également des peignoirs, des canapés-lits et des chambres communicantes.

Expérience culinaire: Le restaurant moderne propose une cuisine française avec des options végétariennes et sans gluten. Vous pourrez déguster un petit-déjeuner composé de plats chauds, de viennoiseries fraîches et d'une variété de boissons.

Installations de loisirs: L'hôtel dispose d'un centre de fitness, d'une terrasse et d'un bar. Parmi les équipements supplémentaires, vous trouverez un café, un service de blanchisserie et une patinoire à proximité.

Attractions à proximité: Les attractions à proximité incluent Le Volcan, l'Appartement témoin Perret et l'Église Saint-Michel. L'aéroport de Deauville - Normandie est situé à 39 km.",49.6275492,0.3921241,63.2,1.60975,-1.9405000000000001,3.9317499999999996,0.0,36.075
4,Le Havre,Hotel Spa Le Pasino,https://www.booking.com/hotel/fr/pasino.fr.html?aid=304142&label=mkt123sc-621df7a6-f939-4190-985a-6aa6acfe361c&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=3c7db0d9d173e1cd89061ec8d368bf16&srepoch=1766847147&from=searchresults,49.49117449151481,0.11193662881851196,8.2,976.0,"Situé au cœur du Havre, l'Hotel Spa le Pasino dispose d'une piscine intérieure, d'un spa avec un sauna et d'un casino sur place.

Les chambres climatisées comprennent toutes une télévision à écran plat ainsi qu'un lit queen-size. Certaines offrent une vue sur le port. Leur salle de bains privative est pourvue d'un sèche-cheveux et de peignoirs.

Chaque matin, un petit-déjeuner buffet est servi. Vous pourrez le prendre dans le confort de votre chambre.

Une connexion Wi-Fi gratuite est accessible dans l'ensemble de l'Hotel Spa le Pasino. Lors de votre séjour, vous pourrez faire de l'exercice dans la salle de sport ou vous détendre dans le jacuzzi du spa.

Un parking privé est disponible gratuitement sur place. La gare du Havre se trouve à 6 minutes de route. Le musée Malraux est accessible à 1 km.",49.6275492,0.3921241,63.2,1.60975,-1.9405000000000001,3.9317499999999996,0.0,36.075
4,Le Havre,Appart Hotel Odalys City Le Havre Centre Les Docks,https://www.booking.com/hotel/fr/odalys-city-le-havre-centre-les-docks.fr.html?aid=304142&label=mkt123sc-621df7a6-f939-4190-985a-6aa6acfe361c&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=3c7db0d9d173e1cd89061ec8d368bf16&srepoch=1766847147&from_sustainable_property_sr=1&from=searchresults,49.4925039,0.129779,8.5,2292.0,"L’établissement Appart Hotel Odalys City Le Havre Centre Les Docks se trouve au Havre, à respectivement 2,9 km et 2,4 km de ces lieux d’intérêt : Plage du Havre et Église Saint-Joseph du Havre. Une connexion Wi-Fi gratuite est fournie dans tout l’établissement et un parking privé est disponible sur place.

Chaque hébergement est pourvu d'une télévision à écran plat ainsi que d'une salle de bains privative avec une douche et un sèche-cheveux. La kitchenette comprend un réfrigérateur, un lave-vaisselle et un micro-ondes.

Un petit-déjeuner buffet est servi sur place.

Vous séjournerez à proximité de ces lieux d’intérêt : Le Volcan, Église Saint-Michel et Appartement témoin Perret.",49.6275492,0.3921241,63.2,1.60975,-1.9405000000000001,3.9317499999999996,0.0,36.075
4,Le Havre,ibis Le Havre Centre,https://www.booking.com/hotel/fr/hotelibislehavre.fr.html?aid=304142&label=mkt123sc-621df7a6-f939-4190-985a-6aa6acfe361c&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=3c7db0d9d173e1cd89061ec8d368bf16&srepoch=1766847147&from_sustainable_property_sr=1&from=searchresults,49.4916414175279,0.11876016855239868,8.1,2067.0,"L'ibis Le Havre Centre est situé dans le centre-ville du Havre, à proximité de la gare SNCF, du port ferry et du centre du commerce international. Une connexion Wi-Fi gratuite est disponible.

Les chambres disposent d'une salle de bains privative, d'une télévision par satellite et de matériel de repassage.

Un petit-déjeuner buffet, composé de plats sucrés et salés, comme des œufs, de la salade de fruits, des yaourts et des jus, est servi chaque matin. Des viennoiseries cuites sur place, des madeleines fraîches ainsi qu'une boisson chaude et un fruit à emporter sont aussi proposés. Vous pourrez par ailleurs déguster un petit-déjeuner plus léger à partir de 4h00.

Depuis l'ibis Le Havre Centre, vous rejoindrez facilement les autoroutes A29 et A131. Honfleur se trouve à 23 km, tandis que Deauville vous attend à 40 km. Enfin, vous pourrez profiter d'un espace de stationnement et d'une salle de réunion sur place.",49.6275492,0.3921241,63.2,1.60975,-1.9405000000000001,3.9317499999999996,0.0,36.075
4,Le Havre,Grand appartement - Le Brindeau - 3 ch,https://www.booking.com/hotel/fr/le-brindeau-3-ch.fr.html?aid=304142&label=mkt123sc-621df7a6-f939-4190-985a-6aa6acfe361c&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=3c7db0d9d173e1cd89061ec8d368bf16&srepoch=1766847147&from=searchresults,49.4933124,0.1389606,,,"L’hébergement Grand appartement - Le Brindeau - 3 ch se trouve au Havre, à respectivement 2,7 km, 3 km et 3,4 km de ces lieux d’intérêt : Église Saint-Michel, Appartement témoin Perret et Église Saint-Joseph du Havre. Cet hébergement comprend une connexion Wi-Fi gratuite dans l’ensemble de ses locaux et est installé à 2,7 km de : Le Volcan.

Cet appartement compte 3 chambres, un salon comportant une télévision à écran plat, une cuisine entièrement équipée et 1 salle de bains.

Vous séjournerez à respectivement 22 km et 22 km de ces lieux d’intérêt : Musée d'ethnographie et d'art populaire et Vieux port de Honfleur. L'aéroport le plus proche (Aéroport de Deauville - Normandie) est à 36 km.",49.6275492,0.3921241,63.2,1.60975,-1.9405000000000001,3.9317499999999996,0.0,36.075
5,Rouen,"Radisson Blu Hotel, Rouen Centre",https://www.booking.com/hotel/fr/radisson-blu-rouen-centre.fr.html?aid=304142&label=mkt123sc-434de012-276a-4c8d-8f8c-799f6e8040e8&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=fda356228839fef6eb5eb53d349598af&srepoch=1766847267&from_sustainable_property_sr=1&from=searchresults,49.446441,1.09412,8.9,4904.0,"L’établissement Radisson Blu Hotel, Rouen Centre est idéalement placé dans le centre de Rouen. Il possède une connexion Wi-Fi gratuite, une salle de sport, un salon commun et des hébergements dotés de la climatisation. Il propose un restaurant, une terrasse, un sauna et un hammam. Vous pourrez profiter d'un service d'étage, d'un centre d'affaires et d'un service de bagagerie.

Tous les hébergements comportent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Vous bénéficierez d'un coffre-fort. Certains hébergements comprennent également un balcon. Vous profiterez aussi d’une armoire.

L’établissement Radisson Blu Hotel, Rouen Centre sert un petit-déjeuner buffet ou continental.

Le personnel de la réception parle anglais, espagnol, français et italien.

Vous séjournerez à proximité de ces lieux d’intérêt : Gare de Rouen-Rive-Droite, Cathédrale Notre-Dame de Rouen et Musée des beaux-arts de Rouen. L'aéroport le plus proche (Aéroport de Paris-Beauvais) est à 84 km.",49.518435,1.0221643,63.2,0.8950000000000001,-2.3432500000000003,3.4442500000000003,0.0,34.1
